	eng	ukr	ces	fra	ita	deu	lat	pol	rus	nob
iw	3.7268138935621955e-05	1.76678445229682e-05	2.8031619666984358e-05	3.361156237745785e-05	2.5691750378953318e-05	7.780234314723445e-05	0.0	0.00040182912618238223	9.759144318226178e-06	1.9944951932665843e-05
wi	0.00020763677406989374	5.3003533568904595e-05	8.409485900095308e-05	8.963083300655426e-05	7.707525113685995e-05	0.000401978772927378	0.0	0.0027163648929929038	9.759144318226178e-06	0.0001396146635286609
aq	0.00012777647635070383	0.0	9.343873222328119e-06	0.0003809310402778556	7.707525113685995e-05	0.00011670351472085167	0.00023320215711995337	2.4109747570942933e-05	0.0	0.0
kv	1.597205954383798e-05	0.0005477031802120141	0.0004485059146717497	1.1203854125819282e-05	6.4229375947383296e-06	0.0	0.0	8.036582523647644e-06	0.0005074755045477613	0.0006182935099126411
sq	9.050833741508189e-05	0.0	0.0	0.0002632905719567531	4.4960563163168304e-05	6.483528595602871e-06	2.915026963999417e-05	8.036582523647644e-06	0.0	0.0
hn	0.00032476521072470556	0.003586572438162544	0.00030834781633682794	0.0003081059884600303	0.00010276700151581327	0.0007067046169207129	0.00017490161783996502	0.0002571706407567246	0.0005367529375024398	3.9889903865331685e-05
hb	1.0648039695891987e-05	7.06713780918728e-05	0.0	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	0.0	9.759144318226178e-06	0.0
hd	1.0648039695891987e-05	0.0	9.343873222328119e-06	0.0	0.0	1.2967057191205742e-05	0.0	0.0	6.831401022758325e-05	0.0
hp	2.6620099239729965e-05	3.53356890459364e-05	0.0	1.1203854125819282e-05	0.0	1.9450585786808612e-05	0.0	0.0	9.759144318226178e-06	1.9944951932665843e-05
ok	0.00025555295270140765	0.0039222614840989396	0.002205154080469436	0.0001512520306985603	0.00010276700151581327	0.0016208821489007176	2.915026963999417e-05	0.002820840465800323	0.0038743802943357925	0.00283218317443855
sb	9.583235726302788e-05	8.833922261484099e-05	0.00010278260544560932	0.00011203854125819282	0.00012845875189476658	0.00018802232927248326	5.830053927998834e-05	8.840240776012409e-05	8.78322988640356e-05	0.0001396146635286609
uk	0.0001543965755904338	0.0014487632508833922	0.0010558576741230776	0.00010083468713237353	5.1383500757906636e-05	0.0006224187451778756	8.745080891998251e-05	0.0010206459805032508	0.0011710973181871414	0.0010770274043639554
hs	3.7268138935621955e-05	0.0	1.8687746444656237e-05	3.361156237745785e-05	0.0	0.00013615410050766028	0.0	8.036582523647644e-06	0.0	1.9944951932665843e-05
f-	2.6620099239729965e-05	0.0	0.0	1.1203854125819282e-05	0.0	0.0	0.0	0.0	0.0	0.0
xl	5.324019847945993e-06	7.06713780918728e-05	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	4.879572159113089e-05	0.0
ah	0.0006388823817535192	0.0007067137809187279	0.00041113042178243727	0.00032491176964875916	0.0002183798782211032	0.0005900011021998612	0.0002623524267599475	0.00030539013589861045	0.0	0.0002592843751246559
ij	3.194411908767596e-05	0.0034982332155477033	0.00019622133766889052	2.2407708251638565e-05	1.926881278421499e-05	3.2417642978014356e-05	0.0	0.0002893169708513152	0.01292110707733146	3.9889903865331685e-05
ja	0.0005057818855548693	0.006872791519434629	0.0009343873222328119	0.0004929695815360484	0.00023122575341057985	0.0005770340450086555	0.00011660107855997668	0.006373009941252582	0.011867119490963033	0.001017192548565958
zt	5.324019847945993e-06	0.0	9.343873222328119e-05	5.601927062909641e-06	6.4229375947383296e-06	1.9450585786808612e-05	0.0	0.00028128038832766757	2.9277432954678535e-05	1.9944951932665843e-05
zu	6.388823817535191e-05	0.0006890459363957598	0.00043916204144942163	6.72231247549157e-05	8.349818873159828e-05	0.0001556046862944689	2.915026963999417e-05	0.0005545241941316874	0.0005757895147753445	0.0
y-	1.597205954383798e-05	0.0	9.343873222328119e-06	2.8009635314548205e-05	1.2845875189476659e-05	3.2417642978014356e-05	0.0	1.607316504729529e-05	0.0	1.9944951932665843e-05
kg	3.194411908767596e-05	1.76678445229682e-05	0.0	1.6805781188728924e-05	1.2845875189476659e-05	2.5934114382411484e-05	0.0	1.607316504729529e-05	2.9277432954678535e-05	1.9944951932665843e-05
ks	7.98602977191899e-05	0.0017667844522968198	0.00011212647866793743	5.601927062909641e-05	3.2114687973691644e-05	0.00014912115769886603	0.0	0.002145767533813921	0.002078697739782176	0.0028920180302365473
kl	6.388823817535191e-05	0.0018197879858657244	0.0014296126030162023	3.9213489440367486e-05	2.5691750378953318e-05	0.0010308810467008565	0.0	0.0014867677668748143	0.0015224265136432838	0.0017152658662092624
sl	0.00035138530996443553	0.0012720848056537103	0.0009997944347891088	0.00024088286370511455	0.00023122575341057985	0.0003630776013537608	0.0002040518874799592	0.0007072192620809927	0.0012491704727329508	0.0005784036060473095
nj	7.453627787124391e-05	0.0008127208480565371	4.6719366111640595e-05	7.842697888073497e-05	3.853762556842998e-05	8.428587174283732e-05	0.0	5.625607766553351e-05	0.0006831401022758325	0.0002991742789899876
jo	0.00019166471452605575	0.00017667844522968197	0.0003176916895591561	0.0003137079155229399	8.992112632633661e-05	0.0003630776013537608	2.915026963999417e-05	0.0011492313008816132	0.0010344692977319748	0.004387889425186486
kn	6.92122580232979e-05	0.00024734982332155476	0.00019622133766889052	2.8009635314548205e-05	2.5691750378953318e-05	9.725292893404306e-05	0.0	9.643899028377173e-05	0.00020494203068274975	0.00035900913478798517
eq	0.0002289328534616777	0.0	5.6063239333968715e-05	0.00032491176964875916	0.0002183798782211032	0.00012318704331645453	0.0002040518874799592	2.4109747570942933e-05	0.0	3.9889903865331685e-05
rq	6.388823817535191e-05	0.0	0.0	0.00011203854125819282	1.2845875189476659e-05	6.483528595602871e-06	2.915026963999417e-05	0.0	0.0	0.0
ji	8.51843175671359e-05	0.0005830388692579506	0.00043916204144942163	6.162119769200605e-05	2.5691750378953318e-05	9.725292893404306e-05	0.0	8.840240776012409e-05	0.0	0.00015955961546132674
uh	2.6620099239729965e-05	0.00030035335689045935	0.00019622133766889052	2.8009635314548205e-05	1.2845875189476659e-05	0.00014263762910326317	0.0	3.214633009459058e-05	0.0	5.983485579799753e-05
ux	8.51843175671359e-05	0.0002826855123674912	4.6719366111640595e-05	0.0004537560920956809	3.2114687973691644e-05	7.131881455163159e-05	0.00032065296603993586	2.4109747570942933e-05	0.00023421946363742828	9.972475966332921e-05
tn	0.00011180441680686585	0.0009363957597173145	0.0009530750686774682	7.282505181782533e-05	0.0001091899391105516	0.00014263762910326317	2.915026963999417e-05	0.0005464876116080398	0.001093024163641332	0.0002792293270573218
gt	2.1296079391783973e-05	0.0	9.343873222328119e-06	2.2407708251638565e-05	1.2845875189476659e-05	3.8901171573617224e-05	0.0	2.4109747570942933e-05	9.759144318226178e-06	3.9889903865331685e-05
fs	1.597205954383798e-05	7.06713780918728e-05	9.343873222328119e-06	0.0	6.4229375947383296e-06	5.186822876482297e-05	0.0	3.214633009459058e-05	4.879572159113089e-05	3.9889903865331685e-05
s-	1.0648039695891987e-05	3.53356890459364e-05	2.8031619666984358e-05	8.402890594364461e-05	6.4229375947383296e-06	7.780234314723445e-05	0.0	8.036582523647644e-06	4.879572159113089e-05	1.9944951932665843e-05
nz	0.0001543965755904338	0.00030035335689045935	0.0006073517594513278	0.00014004817657274103	0.0015479279603319374	0.0013874751194590143	5.830053927998834e-05	0.0003455730485168487	0.0003708474840925948	1.9944951932665843e-05
ez	0.00012245245650275785	0.0012014134275618374	0.001653865560352077	0.00014565010363565067	0.00044960563163168305	0.00032417642978014357	5.830053927998834e-05	0.0015108775144457571	0.0015321856579615099	3.9889903865331685e-05
bh	2.1296079391783973e-05	0.0	2.8031619666984358e-05	1.6805781188728924e-05	1.926881278421499e-05	5.186822876482297e-05	0.0	1.607316504729529e-05	0.0	3.9889903865331685e-05
kt	4.791617863151394e-05	0.002314487632508834	0.0028405374595877483	1.6805781188728924e-05	3.853762556842998e-05	0.0030796760829113635	2.915026963999417e-05	0.0025395600774726556	0.0025568958113752586	0.003669871155610515
wh	0.0001597205954383798	0.0	1.8687746444656237e-05	3.361156237745785e-05	1.926881278421499e-05	4.53847001692201e-05	0.0	3.214633009459058e-05	0.0	5.983485579799753e-05
pm	4.259215878356795e-05	0.0	0.0	0.0	0.0	3.2417642978014356e-05	0.0	8.036582523647644e-06	0.0	5.983485579799753e-05
cm	2.6620099239729965e-05	0.0	2.8031619666984358e-05	2.2407708251638565e-05	2.5691750378953318e-05	1.2967057191205742e-05	2.915026963999417e-05	4.821949514188587e-05	2.9277432954678535e-05	0.0
nr	5.856421832740592e-05	1.76678445229682e-05	1.8687746444656237e-05	3.9213489440367486e-05	6.4229375947383296e-06	7.131881455163159e-05	2.915026963999417e-05	8.036582523647644e-06	1.9518288636452357e-05	7.977980773066337e-05
tz	0.00021296079391783972	0.0	6.540711255629684e-05	0.0001512520306985603	8.349818873159828e-05	0.00039549524433177513	2.915026963999417e-05	2.4109747570942933e-05	9.759144318226178e-06	7.977980773066337e-05
sn	0.0001384245160465958	0.0007950530035335689	0.0004298181682270935	5.0417343566186766e-05	5.780643835264496e-05	9.725292893404306e-05	5.830053927998834e-05	0.00033753646599320105	0.000770972401139868	0.0002991742789899876
ow	0.0003939774687480035	1.76678445229682e-05	9.343873222328119e-05	0.00011764046832110246	0.00013488168948950493	0.0003436270155669522	0.0	0.004556742290908214	0.0	0.00019944951932665843
ws	3.194411908767596e-05	1.76678445229682e-05	9.343873222328119e-06	5.601927062909641e-06	1.926881278421499e-05	1.9450585786808612e-05	0.0	0.00015269506794930523	0.0	1.9944951932665843e-05
kb	1.597205954383798e-05	3.53356890459364e-05	0.0	1.6805781188728924e-05	0.0	3.2417642978014356e-05	0.0	1.607316504729529e-05	1.9518288636452357e-05	5.983485579799753e-05
sf	7.98602977191899e-05	0.00033568904593639576	0.00043916204144942163	6.162119769200605e-05	0.0004110680060632531	9.725292893404306e-05	2.915026963999417e-05	0.0004098657087060298	0.0004196432056837257	0.0005983485579799752
db	3.7268138935621955e-05	0.0	3.7375492889312474e-05	2.2407708251638565e-05	1.926881278421499e-05	2.5934114382411484e-05	0.0	5.625607766553351e-05	1.9518288636452357e-05	7.977980773066337e-05
-g	2.1296079391783973e-05	8.833922261484099e-05	0.0	3.361156237745785e-05	1.2845875189476659e-05	3.2417642978014356e-05	0.0	1.607316504729529e-05	2.9277432954678535e-05	1.9944951932665843e-05
bt	4.791617863151394e-05	7.06713780918728e-05	2.8031619666984358e-05	2.8009635314548205e-05	1.926881278421499e-05	7.131881455163159e-05	8.745080891998251e-05	1.607316504729529e-05	6.831401022758325e-05	7.977980773066337e-05
pd	1.597205954383798e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.607316504729529e-05	0.0	1.9944951932665843e-05
yb	0.00012245245650275785	0.0001590106007067138	0.00017753359122423427	0.00011203854125819282	7.065231354212163e-05	0.00013615410050766028	0.00011660107855997668	0.00033753646599320105	7.807315454580943e-05	0.00015955961546132674
yw	1.0648039695891987e-05	0.0	1.8687746444656237e-05	1.1203854125819282e-05	1.2845875189476659e-05	1.9450585786808612e-05	0.0	0.000811694834888412	0.0	1.9944951932665843e-05
-w	3.194411908767596e-05	0.0	9.343873222328119e-06	1.6805781188728924e-05	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	1.9944951932665843e-05
km	4.791617863151394e-05	0.0	4.6719366111640595e-05	1.6805781188728924e-05	3.2114687973691644e-05	5.8351757360425836e-05	0.0	4.821949514188587e-05	3.9036577272904714e-05	7.977980773066337e-05
hc	1.0648039695891987e-05	0.00047703180212014135	2.8031619666984358e-05	1.1203854125819282e-05	1.926881278421499e-05	1.9450585786808612e-05	0.0	1.607316504729529e-05	0.00020494203068274975	0.0
s'	1.597205954383798e-05	0.0018374558303886925	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
'n	1.597205954383798e-05	0.0017137809187279152	0.0	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	0.0	0.0007904906897763204	0.0
o'	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uq	5.324019847945993e-06	0.0	0.0	4.481541650327713e-05	1.2845875189476659e-05	6.483528595602871e-06	0.0	0.0	0.0	0.0
w 	0.00035138530996443553	0.0	5.6063239333968715e-05	8.402890594364461e-05	6.422937594738329e-05	0.00012318704331645453	0.0	0.000474158368895211	0.0	7.977980773066337e-05
dg	0.00010648039695891986	7.06713780918728e-05	1.8687746444656237e-05	6.162119769200605e-05	4.4960563163168304e-05	5.8351757360425836e-05	0.0	3.214633009459058e-05	2.9277432954678535e-05	9.972475966332921e-05
zy	0.00011180441680686585	0.0007067137809187279	0.00020556521089121863	0.00010083468713237353	5.780643835264496e-05	0.0005446164020306411	8.745080891998251e-05	0.002145767533813921	0.000273256040910333	3.9889903865331685e-05
oz	0.0001543965755904338	0.0021554770318021202	0.002747098727364467	0.00011203854125819282	0.00030187806695270147	0.0007067046169207129	5.830053927998834e-05	0.00279673071822938	0.002293398914783152	5.983485579799753e-05
wd	1.0648039695891987e-05	0.0	0.0	0.0	0.0	1.2967057191205742e-05	0.0	5.625607766553351e-05	0.0	0.0
uo	0.00026620099239729966	0.00012367491166077738	0.00017753359122423427	0.00025768864489384346	0.000545949695552758	0.00023340702944170334	0.00034980323567993004	0.00017680481552024817	0.00014638716477339268	0.00021939447125932427
qa	4.791617863151394e-05	0.0	9.343873222328119e-06	2.8009635314548205e-05	1.2845875189476659e-05	6.483528595602871e-06	0.0	0.0	0.0	0.0
aj	0.00012245245650275785	0.0007243816254416961	0.0009437311954551401	0.0001232423953840121	7.707525113685995e-05	0.0001750552720812775	0.0	0.000996536232932308	0.0017078502556895812	9.972475966332921e-05
 q	0.00043124560768362545	1.76678445229682e-05	3.7375492889312474e-05	0.00038653296734076525	0.0003404156925211315	0.0003630776013537608	0.0004081037749599184	0.00012054873785471466	0.0	5.983485579799753e-05
cf	1.0648039695891987e-05	0.0	9.343873222328119e-06	1.1203854125819282e-05	0.0	0.0	0.0	8.036582523647644e-06	0.0	0.0
lq	1.597205954383798e-05	0.0	0.0	1.6805781188728924e-05	0.0	0.0	0.0	0.0	0.0	0.0
mc	5.324019847945993e-05	1.76678445229682e-05	3.7375492889312474e-05	1.6805781188728924e-05	2.5691750378953318e-05	4.53847001692201e-05	0.0	8.036582523647644e-06	3.9036577272904714e-05	5.983485579799753e-05
nm	3.194411908767596e-05	1.76678445229682e-05	0.0	1.1203854125819282e-05	0.0	7.131881455163159e-05	0.0	1.607316504729529e-05	9.759144318226178e-06	5.983485579799753e-05
tc	0.00018634069467810975	8.833922261484099e-05	4.6719366111640595e-05	0.00011764046832110246	8.349818873159828e-05	5.8351757360425836e-05	0.0	4.821949514188587e-05	8.78322988640356e-05	7.977980773066337e-05
-m	3.7268138935621955e-05	3.53356890459364e-05	9.343873222328119e-06	0.00010643661419528318	2.5691750378953318e-05	3.8901171573617224e-05	0.0	1.607316504729529e-05	3.9036577272904714e-05	1.9944951932665843e-05
nx	4.259215878356795e-05	1.76678445229682e-05	9.343873222328119e-06	2.2407708251638565e-05	1.2845875189476659e-05	1.9450585786808612e-05	0.00014575134819997084	0.0	0.00010735058750048796	0.0
uu	6.388823817535191e-05	1.76678445229682e-05	2.8031619666984358e-05	4.481541650327713e-05	3.853762556842998e-05	3.2417642978014356e-05	0.0002915026963999417	3.214633009459058e-05	2.9277432954678535e-05	3.9889903865331685e-05
wp	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.036582523647644e-06	0.0	0.0
cb	5.324019847945993e-06	1.76678445229682e-05	9.343873222328119e-06	5.601927062909641e-06	6.4229375947383296e-06	0.0	0.0	0.0	0.0	1.9944951932665843e-05
d-	3.7268138935621955e-05	8.833922261484099e-05	2.8031619666984358e-05	0.00010643661419528318	8.349818873159828e-05	2.5934114382411484e-05	0.0	4.018291261823822e-05	0.00010735058750048796	0.00011966971159599506
-r	3.7268138935621955e-05	8.833922261484099e-05	1.8687746444656237e-05	4.481541650327713e-05	1.2845875189476659e-05	5.186822876482297e-05	0.0	4.018291261823822e-05	5.855486590935707e-05	3.9889903865331685e-05
fy	2.1296079391783973e-05	3.53356890459364e-05	0.0005980078862289996	0.0	0.0	0.0	0.0	4.821949514188587e-05	9.759144318226178e-06	0.0005185687502493119
kp	1.0648039695891987e-05	0.0	0.0	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	0.0
qi	1.597205954383798e-05	0.0	0.0	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	0.0
h'	5.324019847945993e-06	0.0	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
'i	1.0648039695891987e-05	0.0007950530035335689	0.0	3.9213489440367486e-05	0.0	0.0	0.0	0.0	0.00012686887613694032	0.0
uj	0.00010648039695891986	0.00012367491166077738	0.00013081422511259367	7.282505181782533e-05	3.853762556842998e-05	6.483528595602871e-05	0.0	0.00013662190290200996	9.759144318226178e-05	3.9889903865331685e-05
nq	6.92122580232979e-05	1.76678445229682e-05	1.8687746444656237e-05	0.00014565010363565067	8.349818873159828e-05	3.2417642978014356e-05	0.00011660107855997668	1.607316504729529e-05	9.759144318226178e-06	5.983485579799753e-05
mf	1.0648039695891987e-05	0.0002826855123674912	0.00020556521089121863	0.0	1.926881278421499e-05	1.9450585786808612e-05	0.0	0.00022502431066213403	0.000273256040910333	0.0002592843751246559
cj	5.324019847945993e-06	0.0005123674911660778	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.00474158368895211	0.0	0.0
jd	5.324019847945993e-06	1.76678445229682e-05	7.475098577862495e-05	5.601927062909641e-06	0.0	0.0	0.0	4.821949514188587e-05	9.759144318226178e-05	1.9944951932665843e-05
zf	5.324019847945993e-06	0.0	1.8687746444656237e-05	1.1203854125819282e-05	0.0	1.2967057191205742e-05	0.0	8.036582523647644e-06	0.0	0.0
dt	2.6620099239729965e-05	8.833922261484099e-05	3.7375492889312474e-05	2.8009635314548205e-05	1.926881278421499e-05	5.186822876482297e-05	2.915026963999417e-05	4.018291261823822e-05	6.831401022758325e-05	0.0001396146635286609
t-	4.259215878356795e-05	8.833922261484099e-05	9.343873222328119e-06	0.0001344462495098314	5.1383500757906636e-05	5.8351757360425836e-05	0.0	1.607316504729529e-05	7.807315454580943e-05	0.0
-j	1.0648039695891987e-05	1.76678445229682e-05	1.8687746444656237e-05	3.9213489440367486e-05	1.2845875189476659e-05	1.9450585786808612e-05	0.0	3.214633009459058e-05	2.9277432954678535e-05	0.0
ko	0.00020763677406989374	0.006378091872791519	0.006933153930967465	0.00012884432244692173	0.00012845875189476658	0.004700558231812081	0.00017490161783996502	0.00654981475677283	0.006841160167076551	0.006302604810722407
sr	3.194411908767596e-05	8.833922261484099e-05	0.00020556521089121863	2.2407708251638565e-05	1.926881278421499e-05	3.8901171573617224e-05	0.00011660107855997668	6.429266018918116e-05	0.00016590545340984503	5.983485579799753e-05
-o	1.597205954383798e-05	0.0	0.0	8.402890594364461e-05	3.2114687973691644e-05	6.483528595602871e-06	0.0	8.036582523647644e-06	1.9518288636452357e-05	0.0
kr	5.856421832740592e-05	0.0023321554770318023	0.002261217319803405	4.481541650327713e-05	1.926881278421499e-05	0.0015301127485622776	5.830053927998834e-05	0.002057365126053797	0.0021762891829644375	0.0026127887031792254
mr	2.6620099239729965e-05	0.0	0.00026162845022518734	5.601927062909641e-06	0.0	3.2417642978014356e-05	2.915026963999417e-05	8.036582523647644e-05	7.807315454580943e-05	5.983485579799753e-05
nb	5.324019847945993e-05	1.76678445229682e-05	4.6719366111640595e-05	3.361156237745785e-05	3.853762556842998e-05	0.00016208821489007178	2.915026963999417e-05	4.821949514188587e-05	2.9277432954678535e-05	0.00015955961546132674
ew	0.00021296079391783972	1.76678445229682e-05	4.6719366111640595e-05	7.282505181782533e-05	5.1383500757906636e-05	0.00021395644365489473	0.0	0.0006911460970336974	0.0	7.977980773066337e-05
ek	0.00011180441680686585	0.003674911660777385	0.003681486049597279	5.0417343566186766e-05	5.780643835264496e-05	0.002152531493740153	2.915026963999417e-05	0.004315644815198785	0.00393293516024515	0.004387889425186486
d'	5.324019847945993e-06	5.3003533568904595e-05	0.0	0.00011203854125819282	0.0	0.0	0.0	0.0	3.9036577272904714e-05	0.0
'e	1.0648039695891987e-05	3.53356890459364e-05	0.0	2.2407708251638565e-05	0.0	0.0	0.0	0.0	0.0001756645977280712	0.0
wb	1.0648039695891987e-05	0.0	9.343873222328119e-06	1.6805781188728924e-05	1.2845875189476659e-05	3.2417642978014356e-05	0.0	2.4109747570942933e-05	0.0	1.9944951932665843e-05
kd	1.0648039695891987e-05	1.76678445229682e-05	3.7375492889312474e-05	0.0	6.4229375947383296e-06	3.2417642978014356e-05	0.0	2.4109747570942933e-05	1.9518288636452357e-05	7.977980773066337e-05
tw	5.324019847945993e-05	0.0	1.8687746444656237e-05	2.8009635314548205e-05	3.2114687973691644e-05	0.00011021998612524881	0.0	0.0005464876116080398	0.0	1.9944951932665843e-05
ml	3.194411908767596e-05	0.0001590106007067138	0.00012147035189026556	2.2407708251638565e-05	1.926881278421499e-05	9.725292893404306e-05	0.0	9.643899028377173e-05	0.00014638716477339268	0.00017950456739399258
oq	9.050833741508189e-05	0.0	9.343873222328119e-06	0.0001512520306985603	8.349818873159828e-05	4.53847001692201e-05	0.00014575134819997084	8.036582523647644e-06	0.0	3.9889903865331685e-05
mq	1.597205954383798e-05	0.0	9.343873222328119e-06	1.6805781188728924e-05	1.2845875189476659e-05	6.483528595602871e-06	0.0	0.0	0.0	0.0
mv	2.1296079391783973e-05	8.833922261484099e-05	1.8687746444656237e-05	2.2407708251638565e-05	1.926881278421499e-05	1.2967057191205742e-05	2.915026963999417e-05	2.4109747570942933e-05	7.807315454580943e-05	7.977980773066337e-05
cz	4.259215878356795e-05	0.0	0.0	1.1203854125819282e-05	6.4229375947383296e-06	0.0	2.915026963999417e-05	0.0054086200384148644	1.9518288636452357e-05	0.0
rj	2.6620099239729965e-05	0.0001413427561837456	0.0	2.2407708251638565e-05	6.4229375947383296e-06	1.2967057191205742e-05	2.915026963999417e-05	8.036582523647644e-06	0.00039036577272904714	1.9944951932665843e-05
dk	1.597205954383798e-05	0.0003180212014134276	8.409485900095308e-05	5.601927062909641e-06	6.4229375947383296e-06	1.2967057191205742e-05	0.0	0.00016073165047295288	0.0002830151852285592	7.977980773066337e-05
oj	4.791617863151394e-05	0.00035335689045936394	0.0005139130272280466	7.282505181782533e-05	6.4229375947383296e-06	7.131881455163159e-05	0.0	0.0005625607766553351	0.001044228442050201	5.983485579799753e-05
ej	4.259215878356795e-05	0.0008657243816254417	0.0005886640130066715	3.9213489440367486e-05	3.2114687973691644e-05	3.2417642978014356e-05	2.915026963999417e-05	0.0005786339417026304	0.0013370027715969863	1.9944951932665843e-05
jj	2.6620099239729965e-05	1.76678445229682e-05	9.343873222328119e-06	1.1203854125819282e-05	1.2845875189476659e-05	6.483528595602871e-06	0.0	0.0	3.9036577272904714e-05	1.9944951932665843e-05
u'	1.597205954383798e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
'l	1.0648039695891987e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
j 	2.6620099239729965e-05	0.0032685512367491166	0.0005045691540057184	5.601927062909641e-06	1.2845875189476659e-05	1.9450585786808612e-05	0.0	0.00033753646599320105	0.008773470742085334	0.00017950456739399258
mz	5.324019847945993e-06	1.76678445229682e-05	2.8031619666984358e-05	5.601927062909641e-06	0.0	0.0	0.0	0.0	1.9518288636452357e-05	0.0
vy	3.7268138935621955e-05	0.0007597173144876325	0.001102577040234718	2.8009635314548205e-05	1.926881278421499e-05	1.9450585786808612e-05	0.0	8.036582523647644e-06	0.0008978412772768084	5.983485579799753e-05
n'	4.259215878356795e-05	0.0003180212014134276	0.0	1.1203854125819282e-05	0.0	6.483528595602871e-06	0.0	0.0	0.00019518288636452357	0.0
hk	1.597205954383798e-05	0.00033568904593639576	3.7375492889312474e-05	5.601927062909641e-06	0.0	5.186822876482297e-05	0.0	0.0	0.00012686887613694032	0.0
uz	4.791617863151394e-05	0.0009187279151943462	0.0006166956326736559	5.0417343566186766e-05	0.00032114687973691647	0.0001556046862944689	0.0	0.0005545241941316874	0.0008685638443221298	3.9889903865331685e-05
sg	2.6620099239729965e-05	5.3003533568904595e-05	2.8031619666984358e-05	1.6805781188728924e-05	3.2114687973691644e-05	3.8901171573617224e-05	0.0	4.018291261823822e-05	5.855486590935707e-05	9.972475966332921e-05
pn	0.00010648039695891986	0.00026501766784452294	0.0002522845770028592	0.00010083468713237353	0.00011561287670528993	0.00013615410050766028	0.00011660107855997668	9.643899028377173e-05	0.0002244603193192021	0.00021939447125932427
 x	0.00020231275422194774	0.0007067137809187279	0.00026162845022518734	0.00018486359307601815	0.00025049456619479486	0.00022043997225049762	5.830053927998834e-05	7.23292427128288e-05	0.0010247101534137486	0.00011966971159599506
lw	3.194411908767596e-05	0.0	0.0	1.1203854125819282e-05	6.4229375947383296e-06	3.2417642978014356e-05	0.0	0.0001446584854256576	0.0	0.0
hh	3.194411908767596e-05	0.0	9.343873222328119e-06	2.8009635314548205e-05	1.926881278421499e-05	7.131881455163159e-05	0.0	2.4109747570942933e-05	0.0	0.0
cg	1.0648039695891987e-05	0.0	0.0	5.601927062909641e-06	6.4229375947383296e-06	0.0	0.0	0.0	9.759144318226178e-06	1.9944951932665843e-05
-i	1.597205954383798e-05	0.0	0.0	5.601927062909641e-05	1.2845875189476659e-05	1.2967057191205742e-05	0.0	0.0	9.759144318226178e-06	0.0
xc	5.856421832740592e-05	0.0	0.0	7.282505181782533e-05	1.2845875189476659e-05	0.0	8.745080891998251e-05	0.0	0.0	0.0
bm	1.597205954383798e-05	1.76678445229682e-05	0.0	5.601927062909641e-06	0.0	0.0	0.0	8.036582523647644e-06	2.9277432954678535e-05	0.0
nl	2.6620099239729965e-05	1.76678445229682e-05	1.8687746444656237e-05	2.2407708251638565e-05	1.926881278421499e-05	7.131881455163159e-05	0.0	8.036582523647644e-06	1.9518288636452357e-05	0.00015955961546132674
'a	2.1296079391783973e-05	1.76678445229682e-05	0.0	8.402890594364461e-05	0.0	0.0	0.0	0.0	0.0	0.0
e.	5.324019847945993e-06	1.76678445229682e-05	0.0	5.601927062909641e-06	0.0	0.0	0.0	8.036582523647644e-06	9.759144318226178e-06	0.0
c.	5.324019847945993e-06	0.0	0.0	0.0	1.2845875189476659e-05	6.483528595602871e-06	5.830053927998834e-05	0.0	0.0	0.0
xh	3.7268138935621955e-05	0.0	3.7375492889312474e-05	3.361156237745785e-05	6.4229375947383296e-06	1.2967057191205742e-05	0.0	8.036582523647644e-06	0.0	1.9944951932665843e-05
q 	5.324019847945993e-06	0.0	9.343873222328119e-06	3.361156237745785e-05	1.2845875189476659e-05	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	0.0
fb	1.0648039695891987e-05	0.0	0.0	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	1.9944951932665843e-05
fc	5.324019847945993e-06	3.53356890459364e-05	0.0	0.0	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	9.759144318226178e-06	1.9944951932665843e-05
mw	1.0648039695891987e-05	0.0	1.8687746444656237e-05	2.2407708251638565e-05	1.926881278421499e-05	1.9450585786808612e-05	0.0	5.625607766553351e-05	0.0	1.9944951932665843e-05
fj	5.324019847945993e-06	0.0	9.343873222328119e-06	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	0.0	2.9277432954678535e-05	7.977980773066337e-05
